size,array_type,algorithm,repeats,time_ms
62500,almost_sorted,introsort,3,2.7661
62600,random,quick,3,11.9227
62600,random,introsort,3,9.96043
62600,reversed,quick,3,5.39543
62600,reversed,introsort,3,2.54667
62600,almost_sorted,quick,3,4.62983
62600,almost_sorted,introsort,3,2.4978
62700,random,quick,3,10.3583
62700,random,introsort,3,9.3409
62700,reversed,quick,3,5.80177
62700,reversed,introsort,3,3.14097
62700,almost_sorted,quick,3,8.51733
62700,almost_sorted,introsort,3,4.2605
62800,random,quick,3,14.5493
62800,random,introsort,3,9.92817
62800,reversed,quick,3,4.75963
62800,reversed,introsort,3,2.4577
62800,almost_sorted,quick,3,6.81873
62800,almost_sorted,introsort,3,2.53593
62900,random,quick,3,10.7782
62900,random,introsort,3,8.16813
62900,reversed,quick,3,6.22853
62900,reversed,introsort,3,4.63393
62900,almost_sorted,quick,3,6.72167
62900,almost_sorted,introsort,3,2.4959
63000,random,quick,3,9.68413
63000,random,introsort,3,7.6564
63000,reversed,quick,3,4.55727
63000,reversed,introsort,3,3.3942
63000,almost_sorted,quick,3,6.35617
63000,almost_sorted,introsort,3,2.85317
63100,random,quick,3,12.537
63100,random,introsort,3,10.078
63100,reversed,quick,3,6.7949
63100,reversed,introsort,3,2.727
63100,almost_sorted,quick,3,5.3553
63100,almost_sorted,introsort,3,2.54847
63200,random,quick,3,12.654
63200,random,introsort,3,7.55707
63200,reversed,quick,3,6.43443
63200,reversed,introsort,3,2.43717
63200,almost_sorted,quick,3,6.99987
63200,almost_sorted,introsort,3,2.50637
63300,random,quick,3,12.636
63300,random,introsort,3,7.71067
63300,reversed,quick,3,4.61
63300,reversed,introsort,3,2.53573
63300,almost_sorted,quick,3,5.00367
63300,almost_sorted,introsort,3,4.0931
63400,random,quick,3,10.4756
63400,random,introsort,3,7.95043
63400,reversed,quick,3,7.87373
63400,reversed,introsort,3,3.8743
63400,almost_sorted,quick,3,4.58117
63400,almost_sorted,introsort,3,2.5316
63500,random,quick,3,9.20707
63500,random,introsort,3,8.53977
63500,reversed,quick,3,4.8516
63500,reversed,introsort,3,2.75413
63500,almost_sorted,quick,3,4.86463
63500,almost_sorted,introsort,3,3.6075
63600,random,quick,3,13.0249
63600,random,introsort,3,11.8239
63600,reversed,quick,3,7.22017
63600,reversed,introsort,3,2.6659
63600,almost_sorted,quick,3,7.634
63600,almost_sorted,introsort,3,3.43467
63700,random,quick,3,12.5495
63700,random,introsort,3,9.0957
63700,reversed,quick,3,7.4577
63700,reversed,introsort,3,3.30643
63700,almost_sorted,quick,3,6.44313
63700,almost_sorted,introsort,3,4.01923
63800,random,quick,3,14.6009
63800,random,introsort,3,12.4264
63800,reversed,quick,3,5.4365
63800,reversed,introsort,3,3.35823
63800,almost_sorted,quick,3,5.58553
63800,almost_sorted,introsort,3,4.57487
63900,random,quick,3,16.0786
63900,random,introsort,3,14.6387
63900,reversed,quick,3,8.0472
63900,reversed,introsort,3,4.55807
63900,almost_sorted,quick,3,8.08613
63900,almost_sorted,introsort,3,4.87983
64000,random,quick,3,13.58
64000,random,introsort,3,9.8999
64000,reversed,quick,3,7.89347
64000,reversed,introsort,3,4.25617
64000,almost_sorted,quick,3,5.04093
64000,almost_sorted,introsort,3,2.64727
64100,random,quick,3,9.77523
64100,random,introsort,3,11.1208
64100,reversed,quick,3,9.16
64100,reversed,introsort,3,3.02447
64100,almost_sorted,quick,3,9.0469
64100,almost_sorted,introsort,3,4.63267
64200,random,quick,3,19.4445
64200,random,introsort,3,18.4264
64200,reversed,quick,3,10.4004
64200,reversed,introsort,3,5.42963
64200,almost_sorted,quick,3,11.1745
64200,almost_sorted,introsort,3,5.89157
64300,random,quick,3,21.2484
64300,random,introsort,3,17.8092
64300,reversed,quick,3,11.385
64300,reversed,introsort,3,6.9826
64300,almost_sorted,quick,3,10.3595
64300,almost_sorted,introsort,3,5.95753
64400,random,quick,3,19.9962
64400,random,introsort,3,16.2098
64400,reversed,quick,3,8.25817
64400,reversed,introsort,3,5.75303
64400,almost_sorted,quick,3,8.03413
64400,almost_sorted,introsort,3,6.1711
64500,random,quick,3,19.689
64500,random,introsort,3,16.3991
64500,reversed,quick,3,11.4852
64500,reversed,introsort,3,6.83463
64500,almost_sorted,quick,3,9.50363
64500,almost_sorted,introsort,3,5.74287
64600,random,quick,3,21.3872
64600,random,introsort,3,16.3625
64600,reversed,quick,3,11.1148
64600,reversed,introsort,3,6.89917
64600,almost_sorted,quick,3,10.4637
64600,almost_sorted,introsort,3,7.0345
64700,random,quick,3,21.5623
64700,random,introsort,3,18.8632
64700,reversed,quick,3,10.8227
64700,reversed,introsort,3,6.95457
64700,almost_sorted,quick,3,11.2849
64700,almost_sorted,introsort,3,6.88317
64800,random,quick,3,21.6826
64800,random,introsort,3,16.4116
64800,reversed,quick,3,11.7212
64800,reversed,introsort,3,7.58327
64800,almost_sorted,quick,3,11.1251
64800,almost_sorted,introsort,3,6.69917
64900,random,quick,3,22.5075
64900,random,introsort,3,18.5096
64900,reversed,quick,3,11.8887
64900,reversed,introsort,3,7.33853
64900,almost_sorted,quick,3,9.3391
64900,almost_sorted,introsort,3,4.2704
65000,random,quick,3,19.0623
65000,random,introsort,3,18.991
65000,reversed,quick,3,11.2919
65000,reversed,introsort,3,6.6072
65000,almost_sorted,quick,3,10.9367
65000,almost_sorted,introsort,3,5.8985
65100,random,quick,3,22.1729
65100,random,introsort,3,18.2417
65100,reversed,quick,3,12.4075
65100,reversed,introsort,3,7.65787
65100,almost_sorted,quick,3,11.4447
65100,almost_sorted,introsort,3,6.954
65200,random,quick,3,22.3556
65200,random,introsort,3,18.669
65200,reversed,quick,3,11.4464
65200,reversed,introsort,3,6.1401
65200,almost_sorted,quick,3,11.6779
65200,almost_sorted,introsort,3,5.8814
65300,random,quick,3,22.8904
65300,random,introsort,3,17.2785
65300,reversed,quick,3,10.8615
65300,reversed,introsort,3,6.92283
65300,almost_sorted,quick,3,10.9013
65300,almost_sorted,introsort,3,6.86283
65400,random,quick,3,22.2484
65400,random,introsort,3,12.4671
65400,reversed,quick,3,11.7262
65400,reversed,introsort,3,7.5153
65400,almost_sorted,quick,3,12.1084
65400,almost_sorted,introsort,3,7.45547
65500,random,quick,3,21.2214
65500,random,introsort,3,20.1573
65500,reversed,quick,3,9.15087
65500,reversed,introsort,3,6.9066
65500,almost_sorted,quick,3,11.4934
65500,almost_sorted,introsort,3,7.19453
65600,random,quick,3,22.8687
65600,random,introsort,3,19.169
65600,reversed,quick,3,11.0064
65600,reversed,introsort,3,7.44733
65600,almost_sorted,quick,3,11.009
65600,almost_sorted,introsort,3,5.39813
65700,random,quick,3,20.1194
65700,random,introsort,3,16.8095
65700,reversed,quick,3,11.7046
65700,reversed,introsort,3,7.28633
65700,almost_sorted,quick,3,12.1017
65700,almost_sorted,introsort,3,7.2808
65800,random,quick,3,22.7164
65800,random,introsort,3,17.7088
65800,reversed,quick,3,11.933
65800,reversed,introsort,3,7.1213
65800,almost_sorted,quick,3,11.3964
65800,almost_sorted,introsort,3,7.01777
65900,random,quick,3,20.3939
65900,random,introsort,3,18.5745
65900,reversed,quick,3,12.0054
65900,reversed,introsort,3,7.42373
65900,almost_sorted,quick,3,12.2974
65900,almost_sorted,introsort,3,8.2019
66000,random,quick,3,22.2806
66000,random,introsort,3,19.2853
66000,reversed,quick,3,12.5985
66000,reversed,introsort,3,6.9829
66000,almost_sorted,quick,3,11.5619
66000,almost_sorted,introsort,3,7.2367
66100,random,quick,3,23.3931
66100,random,introsort,3,18.5774
66100,reversed,quick,3,10.2161
66100,reversed,introsort,3,7.3536
66100,almost_sorted,quick,3,11.7024
66100,almost_sorted,introsort,3,5.7465
66200,random,quick,3,19.8783
66200,random,introsort,3,19.2058
66200,reversed,quick,3,8.28817
66200,reversed,introsort,3,6.5248
66200,almost_sorted,quick,3,11.5764
66200,almost_sorted,introsort,3,7.31443
66300,random,quick,3,21.982
66300,random,introsort,3,19.5178
66300,reversed,quick,3,12.3494
66300,reversed,introsort,3,7.65187
66300,almost_sorted,quick,3,11.9703
66300,almost_sorted,introsort,3,6.75283
66400,random,quick,3,17.5354
66400,random,introsort,3,19.8314
66400,reversed,quick,3,12.0323
66400,reversed,introsort,3,7.43223
66400,almost_sorted,quick,3,11.9875
66400,almost_sorted,introsort,3,6.1924
66500,random,quick,3,22.7558
66500,random,introsort,3,19.2046
66500,reversed,quick,3,11.0727
66500,reversed,introsort,3,7.52463
66500,almost_sorted,quick,3,11.9834
66500,almost_sorted,introsort,3,6.37483
66600,random,quick,3,23.364
66600,random,introsort,3,18.5854
66600,reversed,quick,3,11.4402
66600,reversed,introsort,3,7.73137
66600,almost_sorted,quick,3,11.0135
66600,almost_sorted,introsort,3,4.9886
66700,random,quick,3,21.0068
66700,random,introsort,3,19.2617
66700,reversed,quick,3,11.8782
66700,reversed,introsort,3,7.1833
66700,almost_sorted,quick,3,11.8942
66700,almost_sorted,introsort,3,7.3516
66800,random,quick,3,23.0892
66800,random,introsort,3,16.2538
66800,reversed,quick,3,12.2612
66800,reversed,introsort,3,7.654
66800,almost_sorted,quick,3,11.3697
66800,almost_sorted,introsort,3,6.75743
66900,random,quick,3,23.1356
66900,random,introsort,3,20.0724
66900,reversed,quick,3,12.5591
66900,reversed,introsort,3,6.5787
66900,almost_sorted,quick,3,12.5424
66900,almost_sorted,introsort,3,7.001
67000,random,quick,3,22.4623
67000,random,introsort,3,19.4055
67000,reversed,quick,3,11.7359
67000,reversed,introsort,3,8.20117
67000,almost_sorted,quick,3,12.025
67000,almost_sorted,introsort,3,7.3704
67100,random,quick,3,23.1073
67100,random,introsort,3,19.5117
67100,reversed,quick,3,11.6136
67100,reversed,introsort,3,7.45713
67100,almost_sorted,quick,3,11.4512
67100,almost_sorted,introsort,3,7.0531
67200,random,quick,3,21.4731
67200,random,introsort,3,14.7108
67200,reversed,quick,3,11.9933
67200,reversed,introsort,3,6.74077
67200,almost_sorted,quick,3,11.49
67200,almost_sorted,introsort,3,6.74627
67300,random,quick,3,22.9819
67300,random,introsort,3,19.1041
67300,reversed,quick,3,12.9836
67300,reversed,introsort,3,7.52713
67300,almost_sorted,quick,3,11.7254
67300,almost_sorted,introsort,3,7.02597
67400,random,quick,3,23.7613
67400,random,introsort,3,19.0259
67400,reversed,quick,3,9.66583
67400,reversed,introsort,3,7.58443
67400,almost_sorted,quick,3,12.2193
67400,almost_sorted,introsort,3,7.28487
67500,random,quick,3,22.7658
67500,random,introsort,3,18.8298
67500,reversed,quick,3,11.5571
67500,reversed,introsort,3,5.95053
67500,almost_sorted,quick,3,10.1658
67500,almost_sorted,introsort,3,5.879
67600,random,quick,3,17.4661
67600,random,introsort,3,15.7226
67600,reversed,quick,3,10.4913
67600,reversed,introsort,3,7.61963
67600,almost_sorted,quick,3,9.96247
67600,almost_sorted,introsort,3,3.89317
67700,random,quick,3,19.878
67700,random,introsort,3,19.8137
67700,reversed,quick,3,11.7827
67700,reversed,introsort,3,7.65673
67700,almost_sorted,quick,3,12.0087
67700,almost_sorted,introsort,3,7.06007
67800,random,quick,3,23.7063
67800,random,introsort,3,19.7503
67800,reversed,quick,3,12.5204
67800,reversed,introsort,3,7.56503
67800,almost_sorted,quick,3,11.8365
67800,almost_sorted,introsort,3,7.66487
67900,random,quick,3,23.0187
67900,random,introsort,3,22.1676
67900,reversed,quick,3,12.4935
67900,reversed,introsort,3,7.6013
67900,almost_sorted,quick,3,12.0665
67900,almost_sorted,introsort,3,7.22987
68000,random,quick,3,21.5196
68000,random,introsort,3,18.8018
68000,reversed,quick,3,8.96407
68000,reversed,introsort,3,3.17937
68000,almost_sorted,quick,3,8.21973
68000,almost_sorted,introsort,3,7.1155
68100,random,quick,3,22.1976
68100,random,introsort,3,16.3101
68100,reversed,quick,3,11.5842
68100,reversed,introsort,3,7.0635
68100,almost_sorted,quick,3,11.2592
68100,almost_sorted,introsort,3,7.31893
68200,random,quick,3,25.8489
68200,random,introsort,3,19.5596
68200,reversed,quick,3,11.6474
68200,reversed,introsort,3,6.98193
68200,almost_sorted,quick,3,11.426
68200,almost_sorted,introsort,3,6.9421
68300,random,quick,3,21.4623
68300,random,introsort,3,18.721
68300,reversed,quick,3,10.9027
68300,reversed,introsort,3,6.92747
68300,almost_sorted,quick,3,12.3031
68300,almost_sorted,introsort,3,6.19617
68400,random,quick,3,23.0389
68400,random,introsort,3,17.8172
68400,reversed,quick,3,12.813
68400,reversed,introsort,3,7.5647
68400,almost_sorted,quick,3,11.4874
68400,almost_sorted,introsort,3,7.76503
68500,random,quick,3,24.7316
68500,random,introsort,3,20.2225
68500,reversed,quick,3,11.9158
68500,reversed,introsort,3,9.36383
68500,almost_sorted,quick,3,13.0654
68500,almost_sorted,introsort,3,7.4646
68600,random,quick,3,23.7884
68600,random,introsort,3,19.9341
68600,reversed,quick,3,12.4464
68600,reversed,introsort,3,7.97107
68600,almost_sorted,quick,3,11.8459
68600,almost_sorted,introsort,3,7.72597
68700,random,quick,3,23.781
68700,random,introsort,3,19.6119
68700,reversed,quick,3,12.2727
68700,reversed,introsort,3,7.53317
68700,almost_sorted,quick,3,12.529
68700,almost_sorted,introsort,3,7.16023
68800,random,quick,3,24.0061
68800,random,introsort,3,21.045
68800,reversed,quick,3,12.7778
68800,reversed,introsort,3,7.57
68800,almost_sorted,quick,3,11.8548
68800,almost_sorted,introsort,3,7.30097
68900,random,quick,3,23.0184
68900,random,introsort,3,20.1024
68900,reversed,quick,3,12.6117
68900,reversed,introsort,3,7.94373
68900,almost_sorted,quick,3,14.0169
68900,almost_sorted,introsort,3,8.1191
69000,random,quick,3,24.4163
69000,random,introsort,3,19.6991
69000,reversed,quick,3,12.6004
69000,reversed,introsort,3,8.3625
69000,almost_sorted,quick,3,12.3479
69000,almost_sorted,introsort,3,7.68287
69100,random,quick,3,23.9192
69100,random,introsort,3,20.6166
69100,reversed,quick,3,11.7705
69100,reversed,introsort,3,7.058
69100,almost_sorted,quick,3,11.4236
69100,almost_sorted,introsort,3,7.50177
69200,random,quick,3,24.4939
69200,random,introsort,3,20.5806
69200,reversed,quick,3,12.4009
69200,reversed,introsort,3,8.75283
69200,almost_sorted,quick,3,12.4492
69200,almost_sorted,introsort,3,7.4381
69300,random,quick,3,25.1811
69300,random,introsort,3,20.6417
69300,reversed,quick,3,12.4342
69300,reversed,introsort,3,7.6818
69300,almost_sorted,quick,3,14.9545
69300,almost_sorted,introsort,3,8.25643
69400,random,quick,3,24.2456
69400,random,introsort,3,22.3076
69400,reversed,quick,3,12.6854
69400,reversed,introsort,3,8.35613
69400,almost_sorted,quick,3,11.678
69400,almost_sorted,introsort,3,7.9513
69500,random,quick,3,23.0349
69500,random,introsort,3,19.857
69500,reversed,quick,3,11.6279
69500,reversed,introsort,3,6.95557
69500,almost_sorted,quick,3,12.5031
69500,almost_sorted,introsort,3,6.48653
69600,random,quick,3,24.1605
69600,random,introsort,3,20.9773
69600,reversed,quick,3,13.0263
69600,reversed,introsort,3,7.8436
69600,almost_sorted,quick,3,13.0038
69600,almost_sorted,introsort,3,6.4564
69700,random,quick,3,23.8571
69700,random,introsort,3,18.4064
69700,reversed,quick,3,11.6822
69700,reversed,introsort,3,7.9015
69700,almost_sorted,quick,3,12.4132
69700,almost_sorted,introsort,3,5.2786
69800,random,quick,3,20.6319
69800,random,introsort,3,21.1349
69800,reversed,quick,3,12.9506
69800,reversed,introsort,3,8.27417
69800,almost_sorted,quick,3,12.007
69800,almost_sorted,introsort,3,6.77853
69900,random,quick,3,25.2336
69900,random,introsort,3,21.6639
69900,reversed,quick,3,12.1849
69900,reversed,introsort,3,8.35963
69900,almost_sorted,quick,3,12.2021
69900,almost_sorted,introsort,3,7.48233
70000,random,quick,3,24.4345
70000,random,introsort,3,20.706
70000,reversed,quick,3,12.4259
70000,reversed,introsort,3,7.7169
70000,almost_sorted,quick,3,12.3508
70000,almost_sorted,introsort,3,7.70557
70100,random,quick,3,24.458
70100,random,introsort,3,20.1548
70100,reversed,quick,3,12.7992
70100,reversed,introsort,3,7.6758
70100,almost_sorted,quick,3,12.1392
70100,almost_sorted,introsort,3,7.0644
70200,random,quick,3,22.8405
70200,random,introsort,3,20.6407
70200,reversed,quick,3,13.1911
70200,reversed,introsort,3,6.97513
70200,almost_sorted,quick,3,13.2822
70200,almost_sorted,introsort,3,7.65713
70300,random,quick,3,23.7568
70300,random,introsort,3,20.1198
70300,reversed,quick,3,12.2419
70300,reversed,introsort,3,7.8363
70300,almost_sorted,quick,3,11.7741
70300,almost_sorted,introsort,3,7.80963
70400,random,quick,3,24.4324
70400,random,introsort,3,19.3257
70400,reversed,quick,3,12.5103
70400,reversed,introsort,3,7.4723
70400,almost_sorted,quick,3,12.4175
70400,almost_sorted,introsort,3,7.80547
70500,random,quick,3,24.8514
70500,random,introsort,3,21.0167
70500,reversed,quick,3,13.3798
70500,reversed,introsort,3,7.7433
70500,almost_sorted,quick,3,13.1169
70500,almost_sorted,introsort,3,7.82063
70600,random,quick,3,26.8189
70600,random,introsort,3,21.237
70600,reversed,quick,3,14.3963
70600,reversed,introsort,3,8.21843
70600,almost_sorted,quick,3,12.6168
70600,almost_sorted,introsort,3,6.94163
70700,random,quick,3,24.9513
70700,random,introsort,3,20.3183
70700,reversed,quick,3,12.2765
70700,reversed,introsort,3,7.8646
70700,almost_sorted,quick,3,12.6423
70700,almost_sorted,introsort,3,7.67487
70800,random,quick,3,24.1077
70800,random,introsort,3,17.5146
70800,reversed,quick,3,10.4233
70800,reversed,introsort,3,6.92957
70800,almost_sorted,quick,3,14.0848
70800,almost_sorted,introsort,3,7.81903
70900,random,quick,3,22.3808
70900,random,introsort,3,20.0896
70900,reversed,quick,3,12.8111
70900,reversed,introsort,3,7.72377
70900,almost_sorted,quick,3,12.1486
70900,almost_sorted,introsort,3,7.31143
71000,random,quick,3,24.1438
71000,random,introsort,3,21.8751
71000,reversed,quick,3,12.8838
71000,reversed,introsort,3,8.29843
71000,almost_sorted,quick,3,13.5101
71000,almost_sorted,introsort,3,9.52093
