size,array_type,algorithm,threshold,repeats,time_ms
3400,reversed,merge,0,5,0.34706
3400,reversed,merge_insertion,5,5,0.24542
3400,reversed,merge_insertion,10,5,0.4368
3400,reversed,merge_insertion,15,5,0.2282
3400,reversed,merge_insertion,20,5,0.22928
3400,reversed,merge_insertion,30,5,0.3016
3400,reversed,merge_insertion,50,5,0.27822
3400,almost_sorted,merge,0,5,0.29556
3400,almost_sorted,merge_insertion,5,5,0.2526
3400,almost_sorted,merge_insertion,10,5,0.22436
3400,almost_sorted,merge_insertion,15,5,0.31132
3400,almost_sorted,merge_insertion,20,5,0.2207
3400,almost_sorted,merge_insertion,30,5,0.20206
3400,almost_sorted,merge_insertion,50,5,0.16384
3500,random,merge,0,5,0.59332
3500,random,merge_insertion,5,5,0.5042
3500,random,merge_insertion,10,5,0.47842
3500,random,merge_insertion,15,5,0.4555
3500,random,merge_insertion,20,5,0.45166
3500,random,merge_insertion,30,5,0.45058
3500,random,merge_insertion,50,5,0.58698
3500,reversed,merge,0,5,0.31848
3500,reversed,merge_insertion,5,5,0.25308
3500,reversed,merge_insertion,10,5,0.23444
3500,reversed,merge_insertion,15,5,0.23638
3500,reversed,merge_insertion,20,5,0.23574
3500,reversed,merge_insertion,30,5,0.32366
3500,reversed,merge_insertion,50,5,0.3052
3500,almost_sorted,merge,0,5,0.30352
3500,almost_sorted,merge_insertion,5,5,0.25106
3500,almost_sorted,merge_insertion,10,5,0.22678
3500,almost_sorted,merge_insertion,15,5,0.19594
3500,almost_sorted,merge_insertion,20,5,0.28468
3500,almost_sorted,merge_insertion,30,5,0.18604
3500,almost_sorted,merge_insertion,50,5,0.1698
3600,random,merge,0,5,0.56412
3600,random,merge_insertion,5,5,0.51936
3600,random,merge_insertion,10,5,0.52052
3600,random,merge_insertion,15,5,0.47416
3600,random,merge_insertion,20,5,0.49642
3600,random,merge_insertion,30,5,0.64206
3600,random,merge_insertion,50,5,0.47054
3600,reversed,merge,0,5,0.317
3600,reversed,merge_insertion,5,5,0.2619
3600,reversed,merge_insertion,10,5,0.24152
3600,reversed,merge_insertion,15,5,0.25554
3600,reversed,merge_insertion,20,5,0.26828
3600,reversed,merge_insertion,30,5,0.30204
3600,reversed,merge_insertion,50,5,0.32678
3600,almost_sorted,merge,0,5,0.3095
3600,almost_sorted,merge_insertion,5,5,0.25704
3600,almost_sorted,merge_insertion,10,5,0.23028
3600,almost_sorted,merge_insertion,15,5,0.19974
3600,almost_sorted,merge_insertion,20,5,0.19982
3600,almost_sorted,merge_insertion,30,5,0.17566
3600,almost_sorted,merge_insertion,50,5,0.17378
3700,random,merge,0,5,0.5938
3700,random,merge_insertion,5,5,0.5931
3700,random,merge_insertion,10,5,0.57522
3700,random,merge_insertion,15,5,0.4915
3700,random,merge_insertion,20,5,0.48822
3700,random,merge_insertion,30,5,0.4822
3700,random,merge_insertion,50,5,0.4855
3700,reversed,merge,0,5,0.3189
3700,reversed,merge_insertion,5,5,0.2682
3700,reversed,merge_insertion,10,5,0.34156
3700,reversed,merge_insertion,15,5,0.35604
3700,reversed,merge_insertion,20,5,0.27064
3700,reversed,merge_insertion,30,5,0.3259
3700,reversed,merge_insertion,50,5,0.33176
3700,almost_sorted,merge,0,5,0.31976
3700,almost_sorted,merge_insertion,5,5,0.28462
3700,almost_sorted,merge_insertion,10,5,0.23524
3700,almost_sorted,merge_insertion,15,5,0.20446
3700,almost_sorted,merge_insertion,20,5,0.20376
3700,almost_sorted,merge_insertion,30,5,0.18928
3700,almost_sorted,merge_insertion,50,5,0.17786
3800,random,merge,0,5,1.20638
3800,random,merge_insertion,5,5,0.62496
3800,random,merge_insertion,10,5,0.66174
3800,random,merge_insertion,15,5,0.5268
3800,random,merge_insertion,20,5,0.6971
3800,random,merge_insertion,30,5,0.5168
3800,random,merge_insertion,50,5,0.50598
3800,reversed,merge,0,5,0.3293
3800,reversed,merge_insertion,5,5,0.2732
3800,reversed,merge_insertion,10,5,0.27038
3800,reversed,merge_insertion,15,5,0.27228
3800,reversed,merge_insertion,20,5,0.28602
3800,reversed,merge_insertion,30,5,0.33136
3800,reversed,merge_insertion,50,5,0.32644
3800,almost_sorted,merge,0,5,0.33092
3800,almost_sorted,merge_insertion,5,5,0.28234
3800,almost_sorted,merge_insertion,10,5,0.2426
3800,almost_sorted,merge_insertion,15,5,0.21224
3800,almost_sorted,merge_insertion,20,5,0.21102
3800,almost_sorted,merge_insertion,30,5,0.18452
3800,almost_sorted,merge_insertion,50,5,0.20292
3900,random,merge,0,5,0.65344
3900,random,merge_insertion,5,5,0.58654
3900,random,merge_insertion,10,5,0.61604
3900,random,merge_insertion,15,5,0.51978
3900,random,merge_insertion,20,5,0.54662
3900,random,merge_insertion,30,5,0.57738
3900,random,merge_insertion,50,5,0.54094
3900,reversed,merge,0,5,0.35548
3900,reversed,merge_insertion,5,5,0.28938
3900,reversed,merge_insertion,10,5,0.26392
3900,reversed,merge_insertion,15,5,0.27656
3900,reversed,merge_insertion,20,5,0.27372
3900,reversed,merge_insertion,30,5,0.30924
3900,reversed,merge_insertion,50,5,0.36512
3900,almost_sorted,merge,0,5,0.35488
3900,almost_sorted,merge_insertion,5,5,0.30958
3900,almost_sorted,merge_insertion,10,5,0.3438
3900,almost_sorted,merge_insertion,15,5,0.24038
3900,almost_sorted,merge_insertion,20,5,0.21506
3900,almost_sorted,merge_insertion,30,5,0.20302
3900,almost_sorted,merge_insertion,50,5,0.18978
4000,random,merge,0,5,0.66118
4000,random,merge_insertion,5,5,0.58138
4000,random,merge_insertion,10,5,0.56702
4000,random,merge_insertion,15,5,0.70832
4000,random,merge_insertion,20,5,0.52626
4000,random,merge_insertion,30,5,0.52732
4000,random,merge_insertion,50,5,0.56726
4000,reversed,merge,0,5,0.35686
4000,reversed,merge_insertion,5,5,0.29006
4000,reversed,merge_insertion,10,5,0.27362
4000,reversed,merge_insertion,15,5,0.31906
4000,reversed,merge_insertion,20,5,0.28988
4000,reversed,merge_insertion,30,5,0.28184
4000,reversed,merge_insertion,50,5,0.37572
4000,almost_sorted,merge,0,5,0.3449
4000,almost_sorted,merge_insertion,5,5,0.28228
4000,almost_sorted,merge_insertion,10,5,0.30014
4000,almost_sorted,merge_insertion,15,5,0.30708
4000,almost_sorted,merge_insertion,20,5,0.51404
4000,almost_sorted,merge_insertion,30,5,0.32284
4000,almost_sorted,merge_insertion,50,5,0.31376
4100,random,merge,0,5,0.73818
4100,random,merge_insertion,5,5,0.5991
4100,random,merge_insertion,10,5,0.63448
4100,random,merge_insertion,15,5,0.57762
4100,random,merge_insertion,20,5,0.79992
4100,random,merge_insertion,30,5,0.62108
4100,random,merge_insertion,50,5,0.57556
4100,reversed,merge,0,5,0.39124
4100,reversed,merge_insertion,5,5,0.33272
4100,reversed,merge_insertion,10,5,0.28048
4100,reversed,merge_insertion,15,5,0.33256
4100,reversed,merge_insertion,20,5,0.58352
4100,reversed,merge_insertion,30,5,0.34728
4100,reversed,merge_insertion,50,5,0.37664
4100,almost_sorted,merge,0,5,0.42152
4100,almost_sorted,merge_insertion,5,5,0.28942
4100,almost_sorted,merge_insertion,10,5,0.25858
4100,almost_sorted,merge_insertion,15,5,0.2856
4100,almost_sorted,merge_insertion,20,5,0.24594
4100,almost_sorted,merge_insertion,30,5,0.24878
4100,almost_sorted,merge_insertion,50,5,0.2382
4200,random,merge,0,5,0.92758
4200,random,merge_insertion,5,5,0.69632
4200,random,merge_insertion,10,5,0.62382
4200,random,merge_insertion,15,5,0.73788
4200,random,merge_insertion,20,5,0.80022
4200,random,merge_insertion,30,5,1.0381
4200,random,merge_insertion,50,5,0.7155
4200,reversed,merge,0,5,0.47856
4200,reversed,merge_insertion,5,5,0.3651
4200,reversed,merge_insertion,10,5,0.55674
4200,reversed,merge_insertion,15,5,0.59428
4200,reversed,merge_insertion,20,5,0.37438
4200,reversed,merge_insertion,30,5,0.32562
4200,reversed,merge_insertion,50,5,0.39362
4200,almost_sorted,merge,0,5,0.48764
4200,almost_sorted,merge_insertion,5,5,0.32
4200,almost_sorted,merge_insertion,10,5,0.26858
4200,almost_sorted,merge_insertion,15,5,0.27408
4200,almost_sorted,merge_insertion,20,5,0.36602
4200,almost_sorted,merge_insertion,30,5,0.3155
4200,almost_sorted,merge_insertion,50,5,0.2535
4300,random,merge,0,5,0.71526
4300,random,merge_insertion,5,5,1.02656
4300,random,merge_insertion,10,5,1.11342
4300,random,merge_insertion,15,5,0.97634
4300,random,merge_insertion,20,5,0.87294
4300,random,merge_insertion,30,5,0.7424
4300,random,merge_insertion,50,5,0.87986
4300,reversed,merge,0,5,0.5307
4300,reversed,merge_insertion,5,5,0.50112
4300,reversed,merge_insertion,10,5,0.37348
4300,reversed,merge_insertion,15,5,0.30872
4300,reversed,merge_insertion,20,5,0.31568
4300,reversed,merge_insertion,30,5,0.3087
4300,reversed,merge_insertion,50,5,0.52044
4300,almost_sorted,merge,0,5,0.44774
4300,almost_sorted,merge_insertion,5,5,0.30402
4300,almost_sorted,merge_insertion,10,5,0.36454
4300,almost_sorted,merge_insertion,15,5,0.34852
4300,almost_sorted,merge_insertion,20,5,0.30616
4300,almost_sorted,merge_insertion,30,5,0.23822
4300,almost_sorted,merge_insertion,50,5,0.2194
4400,random,merge,0,5,0.76446
4400,random,merge_insertion,5,5,0.91974
4400,random,merge_insertion,10,5,0.70726
4400,random,merge_insertion,15,5,0.65452
4400,random,merge_insertion,20,5,0.85782
4400,random,merge_insertion,30,5,0.83436
4400,random,merge_insertion,50,5,0.61122
4400,reversed,merge,0,5,0.60288
4400,reversed,merge_insertion,5,5,0.46174
4400,reversed,merge_insertion,10,5,0.42994
4400,reversed,merge_insertion,15,5,0.40242
4400,reversed,merge_insertion,20,5,0.36372
4400,reversed,merge_insertion,30,5,0.35244
4400,reversed,merge_insertion,50,5,0.41042
4400,almost_sorted,merge,0,5,0.52226
4400,almost_sorted,merge_insertion,5,5,0.36866
4400,almost_sorted,merge_insertion,10,5,0.27862
4400,almost_sorted,merge_insertion,15,5,0.2781
4400,almost_sorted,merge_insertion,20,5,0.24024
4400,almost_sorted,merge_insertion,30,5,0.26196
4400,almost_sorted,merge_insertion,50,5,0.23398
4500,random,merge,0,5,0.73306
4500,random,merge_insertion,5,5,0.7958
4500,random,merge_insertion,10,5,0.70418
4500,random,merge_insertion,15,5,0.73322
4500,random,merge_insertion,20,5,0.90178
4500,random,merge_insertion,30,5,0.79468
4500,random,merge_insertion,50,5,0.91816
4500,reversed,merge,0,5,0.65166
4500,reversed,merge_insertion,5,5,0.48604
4500,reversed,merge_insertion,10,5,0.46082
4500,reversed,merge_insertion,15,5,0.43638
4500,reversed,merge_insertion,20,5,0.4659
4500,reversed,merge_insertion,30,5,0.4406
4500,reversed,merge_insertion,50,5,0.61634
4500,almost_sorted,merge,0,5,0.5158
4500,almost_sorted,merge_insertion,5,5,0.34748
4500,almost_sorted,merge_insertion,10,5,0.42176
4500,almost_sorted,merge_insertion,15,5,0.41366
4500,almost_sorted,merge_insertion,20,5,0.27446
4500,almost_sorted,merge_insertion,30,5,0.24664
4500,almost_sorted,merge_insertion,50,5,0.21894
4600,random,merge,0,5,0.76862
4600,random,merge_insertion,5,5,0.76122
4600,random,merge_insertion,10,5,0.7688
4600,random,merge_insertion,15,5,0.63696
4600,random,merge_insertion,20,5,0.63762
4600,random,merge_insertion,30,5,0.62046
4600,random,merge_insertion,50,5,0.71952
4600,reversed,merge,0,5,0.44054
4600,reversed,merge_insertion,5,5,0.32508
4600,reversed,merge_insertion,10,5,0.31346
4600,reversed,merge_insertion,15,5,0.30882
4600,reversed,merge_insertion,20,5,0.33906
4600,reversed,merge_insertion,30,5,0.60838
4600,reversed,merge_insertion,50,5,0.64722
4600,almost_sorted,merge,0,5,0.59534
4600,almost_sorted,merge_insertion,5,5,0.47502
4600,almost_sorted,merge_insertion,10,5,0.3313
4600,almost_sorted,merge_insertion,15,5,0.30274
4600,almost_sorted,merge_insertion,20,5,0.26046
4600,almost_sorted,merge_insertion,30,5,0.30298
4600,almost_sorted,merge_insertion,50,5,0.34044
4700,random,merge,0,5,1.17262
4700,random,merge_insertion,5,5,1.03166
4700,random,merge_insertion,10,5,0.83772
4700,random,merge_insertion,15,5,0.69122
4700,random,merge_insertion,20,5,0.74692
4700,random,merge_insertion,30,5,0.751
4700,random,merge_insertion,50,5,0.8789
4700,reversed,merge,0,5,0.5447
4700,reversed,merge_insertion,5,5,0.38698
4700,reversed,merge_insertion,10,5,0.32088
4700,reversed,merge_insertion,15,5,0.32142
4700,reversed,merge_insertion,20,5,0.47824
4700,reversed,merge_insertion,30,5,0.35258
4700,reversed,merge_insertion,50,5,0.46882
4700,almost_sorted,merge,0,5,0.41772
4700,almost_sorted,merge_insertion,5,5,0.49832
4700,almost_sorted,merge_insertion,10,5,0.43412
4700,almost_sorted,merge_insertion,15,5,0.46216
4700,almost_sorted,merge_insertion,20,5,0.40812
4700,almost_sorted,merge_insertion,30,5,0.40452
4700,almost_sorted,merge_insertion,50,5,0.3354
4800,random,merge,0,5,0.85966
4800,random,merge_insertion,5,5,0.96188
4800,random,merge_insertion,10,5,0.89456
4800,random,merge_insertion,15,5,0.77124
4800,random,merge_insertion,20,5,0.71884
4800,random,merge_insertion,30,5,0.71876
4800,random,merge_insertion,50,5,0.6643
4800,reversed,merge,0,5,0.57412
4800,reversed,merge_insertion,5,5,0.34924
4800,reversed,merge_insertion,10,5,0.34948
4800,reversed,merge_insertion,15,5,0.43172
4800,reversed,merge_insertion,20,5,0.49638
4800,reversed,merge_insertion,30,5,0.49702
4800,reversed,merge_insertion,50,5,0.62382
4800,almost_sorted,merge,0,5,0.54332
4800,almost_sorted,merge_insertion,5,5,0.4068
4800,almost_sorted,merge_insertion,10,5,0.36728
4800,almost_sorted,merge_insertion,15,5,0.34374
4800,almost_sorted,merge_insertion,20,5,0.26028
4800,almost_sorted,merge_insertion,30,5,0.28636
4800,almost_sorted,merge_insertion,50,5,0.31188
4900,random,merge,0,5,0.83916
4900,random,merge_insertion,5,5,0.80594
4900,random,merge_insertion,10,5,0.78152
4900,random,merge_insertion,15,5,0.77184
4900,random,merge_insertion,20,5,0.6712
4900,random,merge_insertion,30,5,0.7585
4900,random,merge_insertion,50,5,0.71366
4900,reversed,merge,0,5,0.4428
4900,reversed,merge_insertion,5,5,0.34874
4900,reversed,merge_insertion,10,5,0.33082
4900,reversed,merge_insertion,15,5,0.374
4900,reversed,merge_insertion,20,5,0.48042
4900,reversed,merge_insertion,30,5,0.37764
4900,reversed,merge_insertion,50,5,0.51068
4900,almost_sorted,merge,0,5,0.52326
4900,almost_sorted,merge_insertion,5,5,0.3645
4900,almost_sorted,merge_insertion,10,5,0.31766
4900,almost_sorted,merge_insertion,15,5,0.3318
4900,almost_sorted,merge_insertion,20,5,0.27834
4900,almost_sorted,merge_insertion,30,5,0.26768
4900,almost_sorted,merge_insertion,50,5,0.236
5000,random,merge,0,5,0.89688
5000,random,merge_insertion,5,5,0.79376
5000,random,merge_insertion,10,5,0.7194
5000,random,merge_insertion,15,5,0.70074
5000,random,merge_insertion,20,5,0.74756
5000,random,merge_insertion,30,5,0.6968
5000,random,merge_insertion,50,5,0.72708
5000,reversed,merge,0,5,0.46442
5000,reversed,merge_insertion,5,5,0.36216
5000,reversed,merge_insertion,10,5,0.3443
5000,reversed,merge_insertion,15,5,0.343
5000,reversed,merge_insertion,20,5,0.41768
5000,reversed,merge_insertion,30,5,0.39838
5000,reversed,merge_insertion,50,5,0.50552
5000,almost_sorted,merge,0,5,0.45752
5000,almost_sorted,merge_insertion,5,5,0.372
5000,almost_sorted,merge_insertion,10,5,0.31348
5000,almost_sorted,merge_insertion,15,5,0.32124
5000,almost_sorted,merge_insertion,20,5,0.2742
5000,almost_sorted,merge_insertion,30,5,0.31614
5000,almost_sorted,merge_insertion,50,5,0.24228
5100,random,merge,0,5,0.86768
5100,random,merge_insertion,5,5,0.781
5100,random,merge_insertion,10,5,0.76274
5100,random,merge_insertion,15,5,0.76374
5100,random,merge_insertion,20,5,0.70764
5100,random,merge_insertion,30,5,0.70512
5100,random,merge_insertion,50,5,0.72124
5100,reversed,merge,0,5,0.45518
5100,reversed,merge_insertion,5,5,0.38156
5100,reversed,merge_insertion,10,5,0.37566
5100,reversed,merge_insertion,15,5,0.38312
5100,reversed,merge_insertion,20,5,0.43486
5100,reversed,merge_insertion,30,5,0.41806
5100,reversed,merge_insertion,50,5,0.53468
5100,almost_sorted,merge,0,5,0.50666
5100,almost_sorted,merge_insertion,5,5,0.43408
5100,almost_sorted,merge_insertion,10,5,0.35004
5100,almost_sorted,merge_insertion,15,5,0.34282
5100,almost_sorted,merge_insertion,20,5,0.29486
5100,almost_sorted,merge_insertion,30,5,0.2925
5100,almost_sorted,merge_insertion,50,5,0.28668
5200,random,merge,0,5,0.88564
5200,random,merge_insertion,5,5,1.3654
5200,random,merge_insertion,10,5,1.34334
5200,random,merge_insertion,15,5,1.4078
5200,random,merge_insertion,20,5,1.23414
5200,random,merge_insertion,30,5,1.09144
5200,random,merge_insertion,50,5,0.93428
5200,reversed,merge,0,5,0.54846
5200,reversed,merge_insertion,5,5,0.41052
5200,reversed,merge_insertion,10,5,0.41002
5200,reversed,merge_insertion,15,5,0.38508
5200,reversed,merge_insertion,20,5,0.52246
5200,reversed,merge_insertion,30,5,0.4387
5200,reversed,merge_insertion,50,5,0.5637
5200,almost_sorted,merge,0,5,0.53458
5200,almost_sorted,merge_insertion,5,5,0.40064
5200,almost_sorted,merge_insertion,10,5,0.3584
5200,almost_sorted,merge_insertion,15,5,0.33404
5200,almost_sorted,merge_insertion,20,5,0.3245
5200,almost_sorted,merge_insertion,30,5,0.34876
5200,almost_sorted,merge_insertion,50,5,0.2749
5300,random,merge,0,5,0.8802
5300,random,merge_insertion,5,5,0.85422
5300,random,merge_insertion,10,5,0.90448
5300,random,merge_insertion,15,5,0.77832
5300,random,merge_insertion,20,5,0.77506
5300,random,merge_insertion,30,5,0.75212
5300,random,merge_insertion,50,5,0.8599
5300,reversed,merge,0,5,0.5671
5300,reversed,merge_insertion,5,5,0.41066
5300,reversed,merge_insertion,10,5,0.39016
5300,reversed,merge_insertion,15,5,0.3664
5300,reversed,merge_insertion,20,5,0.40146
5300,reversed,merge_insertion,30,5,0.45098
5300,reversed,merge_insertion,50,5,0.6122
5300,almost_sorted,merge,0,5,0.53654
5300,almost_sorted,merge_insertion,5,5,0.426
5300,almost_sorted,merge_insertion,10,5,0.38982
5300,almost_sorted,merge_insertion,15,5,0.40852
5300,almost_sorted,merge_insertion,20,5,0.34542
5300,almost_sorted,merge_insertion,30,5,0.29152
5300,almost_sorted,merge_insertion,50,5,0.28382
5400,random,merge,0,5,1.08306
5400,random,merge_insertion,5,5,0.86312
5400,random,merge_insertion,10,5,0.81122
5400,random,merge_insertion,15,5,0.85902
5400,random,merge_insertion,20,5,0.76104
5400,random,merge_insertion,30,5,0.78802
5400,random,merge_insertion,50,5,0.78268
5400,reversed,merge,0,5,0.7322
5400,reversed,merge_insertion,5,5,0.41332
5400,reversed,merge_insertion,10,5,0.4188
5400,reversed,merge_insertion,15,5,0.42638
5400,reversed,merge_insertion,20,5,0.37674
5400,reversed,merge_insertion,30,5,0.45822
5400,reversed,merge_insertion,50,5,0.62742
5400,almost_sorted,merge,0,5,0.56848
5400,almost_sorted,merge_insertion,5,5,0.44674
5400,almost_sorted,merge_insertion,10,5,0.37858
5400,almost_sorted,merge_insertion,15,5,0.37124
